username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2011-10-24 23:58	0	0	"More People Might “Thank Obamacare ” If It Had Actually Done More Sooner (Firedoglake) http:// feedzil.la/rUYPDh"				"128621324586319872"	https://twitter.com/Gamechanger22/status/128621324586319872
	2011-10-24 23:56	0	0	"#WeCantWait to repeal Obamacare in 2013!!!"			#WeCantWait	"128620870364180480"	https://twitter.com/kringeesmom/status/128620870364180480
	2011-10-24 23:54	0	0	""If I were president, on Day One I would issue an executive order paving the way for Obamacare waivers to all 50 states."~ Mitt Romney #tcot"			#tcot	"128620446861111296"	https://twitter.com/Mittisms/status/128620446861111296
	2011-10-24 23:54	0	0	"No problem a sorreir :)"				"128620302522519553"	https://twitter.com/Aca_Jules/status/128620302522519553
	2011-10-24 23:52	0	0	"RINOALERT — RomneyCare Funded Healthcare For Illegal Aliens, Just Like ObamaCare http:// poltcs.us/sGHKoM"				"128619926998097920"	https://twitter.com/HENRYiPhone/status/128619926998097920
	2011-10-24 23:52	0	0	"RINOALERT — RomneyCare Funded Healthcare For Illegal Aliens, Just Like ObamaCare http:// poltcs.us/vq7zj3"				"128619926889054208"	https://twitter.com/Politiconsnet/status/128619926889054208
	2011-10-24 23:52	0	0	"RINOALERT — RomneyCare Funded Healthcare For Illegal Aliens, Just Like ObamaCare http:// poltcs.us/sGHKoM"				"128619924296957952"	https://twitter.com/Tech_Scramble/status/128619924296957952
	2011-10-24 23:51	0	0	"" @anndighero : A freak like me just needs infinity #goodoldtimes "// +100000 #aca"		@anndighero	#goodoldtimes #aca	"128619705014566914"	https://twitter.com/ArantzaMtz/status/128619705014566914
	2011-10-24 23:51	2	0	"CHART OF THE DAY: Repealing ObamaCare Would Be Disastrous For The Budget http:// pulse.me/s/2x4XH / Read and inform!"				"128619656318685184"	https://twitter.com/dpoignon/status/128619656318685184
	2011-10-24 23:51	0	0	"National Food Day a hit with New Haven school second graders:  NEW HAVEN — Second graders at Columbus Family Aca ... http:// bit.ly/tMlrz5"				"128619558230687744"	https://twitter.com/nhrmilford/status/128619558230687744
	2011-10-24 23:49	0	0	"@firedoglake " Obamacare " fight was a major miscalculation by @BarackObama staff. Jobs for 9% (20%) unemployed is obvious priority over HCR"		@firedoglake @BarackObama		"128619179438899200"	https://twitter.com/Dimitrijevic_66/status/128619179438899200
	2011-10-24 23:49	0	0	"my ACA teacher give to much freaking homework"				"128619141367209984"	https://twitter.com/_DashSoSmoove/status/128619141367209984
	2011-10-24 23:48	0	0	"Don't get sick after June for Gov run Indian Healthcare. This is true Mismanaged $ = rationed care. #Obamacare #tcot https://www. youtube.com/watch?v=rsf9Qv ZD1Ic&feature=youtube_gdata_player …"			#Obamacare #tcot	"128618915336171520"	https://twitter.com/1CaCracker/status/128618915336171520
	2011-10-24 23:48	0	0	"Reviewing Obamacare 's Rate Review: But the feds can bar insurers that implement “unreasonable” rate increases to... http:// bit.ly/ukz6sE"				"128618851997986816"	https://twitter.com/Health_s_Wealth/status/128618851997986816
	2011-10-24 23:47	0	0	"@alansifuentes ok :) pues x aca nos veremos Hopefuly"		@alansifuentes		"128618737904525312"	https://twitter.com/TereADA/status/128618737904525312
	2011-10-24 23:47	8	0	"#WeCantWait for the US Supreme Court to over turn Obamacare , before it ruins our great healthcare system!"			#WeCantWait	"128618698108964865"	https://twitter.com/RedLugh/status/128618698108964865
	2011-10-24 23:47	1	0	"thanks, obamacare http:// bit.ly/rFBWrB"				"128618697244942336"	https://twitter.com/DAOWENS44/status/128618697244942336
	2011-10-24 23:47	0	0	"RT @DJWooWee : Rihanna - We Found Love (Last Friday Night Edit) ( Aca In) (Woo Wee) on #SoundCloud http:// snd.sc/w4OIrw"		@DJWooWee	#SoundCloud	"128618638180745216"	https://twitter.com/DJSCHEMES/status/128618638180745216
	2011-10-24 23:47	0	0	"new @LatinoDecisions report out on Latinos' attitudes towards ACA #healthcare , http:// bit.ly/b8XE7E"		@LatinoDecisions	#healthcare	"128618584237813761"	https://twitter.com/CLo_deLA/status/128618584237813761
	2011-10-24 23:46	0	0	"Halloween Horror Night Barquisimeto, mas info aca : http:// tinyurl.com/3wn9jwp"				"128618348811522048"	https://twitter.com/oscardlc/status/128618348811522048
	2011-10-24 23:46	0	0	"Rihanna - We Found Love (Last Friday Night Edit) ( Aca In) (Woo Wee) on #SoundCloud http:// snd.sc/w4OIrw"			#SoundCloud	"128618313076060161"	https://twitter.com/DJWooWee/status/128618313076060161
	2011-10-24 23:45	0	0	"Why ObamaCare is Not DOA: How does the Republican's Plan One (contain costs by eliminating services) or Plan Two... http:// bit.ly/rKZHTT"				"128618135887687681"	https://twitter.com/ToGetInsurance/status/128618135887687681
	2011-10-24 23:44	0	0	"“We’ll repeal Obamacare and get rid any idea that you have to have abortion coverage or contraceptive coverage.... http:// fb.me/14A3KpdTN"				"128617926742904832"	https://twitter.com/ClassWarfare123/status/128617926742904832
	2011-10-24 23:44	0	0	"Is Obamacare the thing where he sends a robot airplane to wipe entire generations of families off of the face of the earth? #p2"			#p2	"128617774741331968"	https://twitter.com/MurderBryan/status/128617774741331968
	2011-10-24 23:41	0	0	"More People Might “Thank Obamacare ” If It Had Actually Done More Sooner http:// fdl.me/vQDnzw"				"128617224515747841"	https://twitter.com/firedoglake/status/128617224515747841
	2011-10-24 23:40	0	0	"@gracels You continue to conflate the issue. Pointing to other unconstitutional acts of Congress to explain away ACA doesn't convince me."		@gracels		"128616792397594624"	https://twitter.com/BCD_76/status/128616792397594624
	2011-10-24 23:40	0	0	"Top value share tips from #CAC on Oct 25 00:30 UDT. Buy ACA .PA @4.98 & Buy GLE.PA @19.7 iPhone app: http:// goo.gl/cqVnJ 8285"		@4 @19	#CAC	"128616769102430209"	https://twitter.com/StocksDailyTips/status/128616769102430209
	2011-10-24 23:37	0	0	"Financial Accountant - ACA / ACCA, Accountancy Practice (Part Time) job in London at Web recruit http:// bit.ly/tnKTZI"				"128616248752877568"	https://twitter.com/JobHits/status/128616248752877568
	2011-10-24 23:37	0	0	"@joker1186 UHMMM.. grave problema (?) .. aca no hay chat solo hay tweets y dm's"		@joker1186		"128616197175508992"	https://twitter.com/Call_me_JM/status/128616197175508992
	2011-10-24 23:37	0	0	"Read: Obamacare is a Liberal Soup Made of Stone http:// bit.ly/rny5Pv #TeaParty #TCOT"			#TeaParty #TCOT	"128616173590937600"	https://twitter.com/NorEastTeaParty/status/128616173590937600
	2011-10-24 23:37	0	0	"RT @PiperBayard : You've heard of Obamacare ? Bayard/Lamb 2012 has Granny Plan http:// bit.ly/9bhlln || FANTASTIC! LOL!!!"		@PiperBayard		"128616010772254720"	https://twitter.com/NatalieHartford/status/128616010772254720
	2011-10-24 23:36	0	0	"BRILLIANT episode of #MediaWatch last night! Shame more ppl watch ACA rubbish and probably missed it... http:// bit.ly/9jxapo"			#MediaWatch	"128615999627997184"	https://twitter.com/KristyGat/status/128615999627997184
	2011-10-24 23:36	0	0	"@jtownejeff I guess u have to add in some #conservative democrats like baucus who shitted up #obamacare . Universal care is overdue in #usa ."		@jtownejeff	#conservative #obamacare #usa	"128615928035426304"	https://twitter.com/DLN7527/status/128615928035426304
	2011-10-24 23:36	0	0	"Taking back ' Obamacare '? (Sarah Kliff / Washington Post) http:// wapo.st/vEiBjG http:// mrand.us/CCl_"				"128615917499330560"	https://twitter.com/memeorandum/status/128615917499330560
	2011-10-24 23:35	0	0	"Troy Morton speaks out about Obamacare . Xlnt speech. http:// fb.me/ZHtyH6gt"				"128615669657907200"	https://twitter.com/politicsandmore/status/128615669657907200
	2011-10-24 23:35	0	0	"More People Might "Thank Obamacare " If It Had Actually Done More Sooner ~ @firedoglake http:// bit.ly/sxyLrf"		@firedoglake		"128615556948566016"	https://twitter.com/RaysFH/status/128615556948566016
	2011-10-24 23:34	0	0	"@jtownejeff the only problem w/ ' obamacare ' is that it doesnt go far enough. Thanks to the #gop we have mandates, n no public option."		@jtownejeff	#gop	"128615490280095745"	https://twitter.com/DLN7527/status/128615490280095745
	2011-10-24 23:33	0	0	". @Conservative_76 ACA 's delegation of powers to agency similar to hundreds of others."		@Conservative_76		"128615074523910145"	https://twitter.com/gracels/status/128615074523910145
	2011-10-24 23:33	3	0	"Ugh: "Mitt Romney’s connections to the Obama administration extend beyond setting the framework for Obamacare .... http:// fb.me/14YZtPTYJ"				"128615063086043136"	https://twitter.com/JamesAllenShow/status/128615063086043136
	2011-10-24 23:33	0	0	"@jtownejeff everything but ' obamacare ' is a direct result from the guy u voted for twice, #bush . It will take yrs for us 2 rebound from bush"		@jtownejeff	#bush	"128615049928519680"	https://twitter.com/DLN7527/status/128615049928519680
	2011-10-24 23:32	0	0	"More People Might “Thank Obamacare ” If It Had Actually Done More Sooner | Elections - http:// goo.gl/8mc4V"				"128614835243069440"	https://twitter.com/coopmike48/status/128614835243069440
	2011-10-24 23:31	0	0	"@el_mas_ aca d q hablas big brother?"		@el_mas_		"128614718855331840"	https://twitter.com/Lettygrande/status/128614718855331840
	2011-10-24 23:31	0	0	"@trevorlong Never watch ACA :)"		@trevorlong		"128614541515956225"	https://twitter.com/WauloK/status/128614541515956225
	2011-10-24 23:29	0	0	"@PaulaVieraRoig J4J4J4J4J44J4J K LOKa, io aca al dopeee xdddddddddddddd"		@PaulaVieraRoig		"128614112501575680"	https://twitter.com/guadalupetracht/status/128614112501575680
	2011-10-24 23:29	0	0	"Obamacare is the New “N***a”; Perry’s Not Out … Yet; O’Reilly’s Vanity Care Package http:// politic365.com/2011/10/24/oba macare-is-the-new-na-perrys-not-out-yet-oreillys-vanity-care-package/?utm_source=rss&utm_medium=rss&utm_campaign=obamacare-is-the-new-na-perrys-not-out-yet-oreillys-vanity-care-package …"				"128614007480397824"	https://twitter.com/cobbywilliams/status/128614007480397824
	2011-10-24 23:28	3	0	"C'MON, THIS CAN'T HAPPEN IN THE GOOD OL' USA➔Romneycare Funded Healthcare 4 Illegal Immigrants – Just Like Obamacare http:// bit.ly/nRDLKN"				"128613883328991232"	https://twitter.com/undergroundexp/status/128613883328991232
	2011-10-24 23:28	0	0	"ACA job vacancy in Kirkcudbrightshire view here http:// goo.gl/FeJgC"				"128613868011397121"	https://twitter.com/AccountantJobs1/status/128613868011397121
	2011-10-24 23:23	0	0	"The line at the pharmacy is not the place to discuss the failures of #ObamaCare . Some of us just want to go home."			#ObamaCare	"128612545195024384"	https://twitter.com/OTPMeg/status/128612545195024384
	2011-10-24 23:22	0	0	"@stanscates #foxnews is also complaining about the sun will rise tmrw bcos of #Obamacare"		@stanscates	#foxnews #Obamacare	"128612395894571008"	https://twitter.com/pakctam/status/128612395894571008
	2011-10-24 23:20	0	0	"Repeal CLASS | ObamaCare on the Ropes: http:// bit.ly/u64jtA via Galen Inst."				"128611942012174336"	https://twitter.com/GASouthworth/status/128611942012174336
	2011-10-24 23:20	3	0	"Calling all @ScottyMcCreery fans!!! Vote!!! http:// tasteofcountry.com/jason-aldean-s cotty-mccreery-showdown/ … And don't forget to vote on ACA too http:// theacas.com"		@ScottyMcCreery		"128611925717295104"	https://twitter.com/FabiBrizola/status/128611925717295104
	2011-10-24 23:20	0	0	"Nurse, Nurse ! We Got ObamaCare Triage Goin' On at Occupy Chicago! Send - Gaddafi's Ukie Nurse- STAT! She Could .. http:// dld.bz/avV32"				"128611906394144768"	https://twitter.com/SoSchwarzeneger/status/128611906394144768
	2011-10-24 23:20	0	0	"See us for your 401(k) alternatives! http:// fb.me/1dr6VCTgg"				"128611798378217472"	https://twitter.com/aca_rivercity/status/128611798378217472
	2011-10-24 23:20	0	0	"Top value share tips from #CAC on Oct 25 00:00 UDT. Buy ACA .PA @4.98 & Buy GLE.PA @19.7 iPhone app: http:// goo.gl/cqVnJ 3980"		@4 @19	#CAC	"128611735329443840"	https://twitter.com/StocksDailyTips/status/128611735329443840
	2011-10-24 23:18	0	0	"You've heard of Obamacare ? Bayard/Lamb 2012 has Granny Plan http:// bit.ly/9bhlln #MyWANA #health #care #WWBC #laugh #medical"			#MyWANA #health #care #WWBC #laugh #medical	"128611418315554816"	https://twitter.com/PiperBayard/status/128611418315554816
	2011-10-24 23:17	0	0	"Dogtamers On Aca Ch9 Australia.avi: Dog whisperer report on dog tamers channel 9 aca . justin booth australia's n... http:// bit.ly/v6L9vh"				"128611166577635328"	https://twitter.com/dogtrainingfcus/status/128611166577635328
	2011-10-24 23:16	0	0	"@Marlenchiita @kriishalvear @nachitajimenezz aca somos toos hippies!"		@Marlenchiita @kriishalvear @nachitajimenezz		"128610962369544192"	https://twitter.com/lealbravo/status/128610962369544192
	2011-10-24 23:16	0	0	"I just became the mayor of Wayne Minor on @foursquare ! http:// 4sq.com/oUyKUO"		@foursquare		"128610947366518784"	https://twitter.com/Aca_esta_waldo/status/128610947366518784
	2011-10-24 23:16	0	0	"#ONLYBLACKPEOPLESAY @MsBanksNoHilary @JERK_ ACA @Bajan_357 @MsActinBrandNew @princeal84 (All Ready) what the fuck is that shit"		@MsBanksNoHilary @JERK_ @Bajan_357 @MsActinBrandNew @princeal84	#ONLYBLACKPEOPLESAY	"128610928227926016"	https://twitter.com/BeefonThaBlock/status/128610928227926016
	2011-10-24 23:16	0	0	":O RT @ecydeasy_ aca : Need vitamin C.. *sick""		@ecydeasy_		"128610857256095744"	https://twitter.com/MutiiaWulandari/status/128610857256095744
	2011-10-24 23:16	0	0	"@scottspeed And you wonder why people wanted Obamacare"		@scottspeed		"128610767518973954"	https://twitter.com/billy34522/status/128610767518973954
	2011-10-24 23:15	1	0	". @POLITICO lists six issues in ObamaCare the Supreme Court could choose to take up soon: http:// politi.co/nXGzXb"		@POLITICO		"128610478065852417"	https://twitter.com/RepKenMarchant/status/128610478065852417
	2011-10-24 23:14	0	0	"we must say no to boredom if the study"				"128610361942355968"	https://twitter.com/aca_aye/status/128610361942355968
	2011-10-24 23:13	0	0	"@tracygrimshaw - If you had any decency you will apologise on air tonight for your disgusting portrayal of refugees last night #aca scum"		@tracygrimshaw	#aca	"128610131121410048"	https://twitter.com/throbmeister/status/128610131121410048
