username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2012-05-28 23:58	0	0	"why the hell is Obamacare implemented over the course of several years?!?!?"				"207259631846825985"	https://twitter.com/ShakeWeight15/status/207259631846825985
	2012-05-28 23:58	0	0	"Top Five Ways Obamacare Crushes the Middle Class http:// herit.ag/LXO -- Heritage Foundation ( @Heritage )"		@Heritage		"207259465785937921"	https://twitter.com/TinaLawver/status/207259465785937921
	2012-05-28 23:57	0	0	"@StevenUndefined Look at my link baby. In there you will find federal bureaucratic agencies who cover obamacare"		@StevenUndefined		"207259306989600769"	https://twitter.com/LiamUndefined/status/207259306989600769
	2012-05-28 23:55	1	0	"Finals @ACA Residence Hall of SCAD http:// instagr.am/p/LMISURm7BK/"		@ACA		"207258922602610689"	https://twitter.com/theericbeatty/status/207258922602610689
	2012-05-28 23:55	0	0	"Laura Flanders | Terry Tempest Williams on Memory, Mormonism and Voice http:// bit.ly/KWY01Q fem2 women religion hcr ACA"				"207258789005639681"	https://twitter.com/winterthur/status/207258789005639681
	2012-05-28 23:54	0	0	"I have two wonderful news to share. First, I got my Diploma in English, and second my Visa JUST arrived today to Aca ; I have it with me now."				"207258663264587777"	https://twitter.com/Sissy2D/status/207258663264587777
	2012-05-28 23:54	2	0	"RT @NewtGingrich : We ran against Obamacare in 2010 and won. We can't run if we have to defend Romneycare. Watch & RT: http:// bit.ly/AdExqO"		@NewtGingrich		"207258458297335809"	https://twitter.com/dumbGOP/status/207258458297335809
	2012-05-28 23:54	0	0	"Donna Smith | Fighting the Real Enemy: Cancer in America http:// bit.ly/KWXYai hcr ACA healthcare singlepayer"				"207258457106165761"	https://twitter.com/winterthur/status/207258457106165761
	2012-05-28 23:54	0	0	"@MicheleBachmann This " Obamacare " you speak of has no impact on my small business actually"		@MicheleBachmann		"207258451229941760"	https://twitter.com/BossofMario/status/207258451229941760
	2012-05-28 23:53	1	0	"#States Check & Balance #Obamacare : 10th. Amendment ~ States May #Null & Void #Supreme Court Decision On Obamacare !"			#States #Obamacare #Null #Supreme	"207258362230996992"	https://twitter.com/valuepointorg/status/207258362230996992
	2012-05-28 23:53	0	0	"Rep. Allen West defends key provisions of ‘ Obamacare ’ | The Raw Story: http:// bit.ly/N0vSx1 #P2 #tlot #tpp #ocra #sgp #tcot #gop #rnc #Mitt"			#P2 #tlot #tpp #ocra #sgp #tcot #gop #rnc #Mitt	"207258239618916352"	https://twitter.com/rjoseph7777/status/207258239618916352
	2012-05-28 23:50	0	0	"Everyone get ready for @ACA _FCA Camping trip. 6/11-6/12. More info coming soon. If interested send us a message letting us know."		@ACA		"207257498401517568"	https://twitter.com/ACA_FCA/status/207257498401517568
	2012-05-28 23:50	0	0	"Flint rally to join national protest against Obamacare 's contraception mandate… http:// goo.gl/fb/tYKn8 #religionnews"			#religionnews	"207257461894287360"	https://twitter.com/SpiritualNorth/status/207257461894287360
	2012-05-28 23:49	0	0	"#obama Top Five Ways Obamacare Crushes the Middle Class http:// blog.heritage.org/2012/05/25/top -five-ways-obamacare-crushes-the-middle-class/ … via @heritage"		@heritage	#obama	"207257392566636546"	https://twitter.com/madsentj/status/207257392566636546
	2012-05-28 23:49	0	0	"#Abortion is NOT healthcare, unless you consider a baby an illness! #WarOnWomen #Obamacare #Obama2012 #Romney2012"			#Abortion #WarOnWomen #Obamacare #Obama2012 #Romney2012	"207257332407734272"	https://twitter.com/apathyreigns/status/207257332407734272
	2012-05-28 23:47	0	0	"Rep. Allen West defends key provisions of ‘ Obamacare ’ http:// tdiscuss.com/107646/"				"207256818542583808"	https://twitter.com/SimPosts/status/207256818542583808
	2012-05-28 23:47	0	0	"Are Republicans Bending On ‘ Obamacare ’? http:// tpmdc.talkingpointsmemo.com/2012/05/are-re publicans-bending-on-obamacare.php … via @TPM"		@TPM		"207256809101197313"	https://twitter.com/dgendvil/status/207256809101197313
	2012-05-28 23:45	2	0	"mixed this for an awesome bunch of high school kids this week. it's awesome to see them getting into aca so early... http:// fb.me/151bGSdNK"				"207256360654618624"	https://twitter.com/SmokeyStouvr/status/207256360654618624
	2012-05-28 23:45	0	0	"Tea Party Icon Rep. Allen West Defends Key Provisions Of Obamacare http:// fb.me/1mEnOJ1nK"				"207256286713229313"	https://twitter.com/snkscoyote/status/207256286713229313
	2012-05-28 23:44	0	0	"@RealityReagan I know exactly how they pushed Obamacare through. Just like most liberals you make wild ass statements without knowing facts"		@RealityReagan		"207256039349956609"	https://twitter.com/BillSaari/status/207256039349956609
	2012-05-28 23:44	0	0	"Daily Kos: Republicans still confused on Obamacare repeal/reform message http://www. dailykos.com/story/2012/05/ 25/1094831/-Republicans-still-confused-on-Obamacare-repeal-reform-message- … Dumb Rich People"				"207255993644621824"	https://twitter.com/Ross_7_7/status/207255993644621824
	2012-05-28 23:44	0	0	"@StevenUndefined Obamacare comes under a few of them and its implemented via the national government"		@StevenUndefined		"207255990654083075"	https://twitter.com/LiamUndefined/status/207255990654083075
	2012-05-28 23:41	0	0	"Tea Party in favor of Obamacare ? http://www. alan.com/2012/05/28/all en-west-likes-some-of-the-affordable-care-act/ … #affordablecareact #allenwest"			#affordablecareact #allenwest	"207255358199173122"	https://twitter.com/shapiro_stuart/status/207255358199173122
	2012-05-28 23:40	0	0	"Republicans still confused on Obamacare repeal/reform message http:// adf.ly/95FgM"				"207255138363125761"	https://twitter.com/HotspyerNews/status/207255138363125761
	2012-05-28 23:40	0	0	"Are Republicans Bending On ‘ Obamacare ’? http:// fb.me/1PFkYIwIJ"				"207255009694453762"	https://twitter.com/Sheriproctor/status/207255009694453762
	2012-05-28 23:39	3	0	"In Illinois 150,847 people in #Medicare donut hole got avg Rx discounts of $675 in 2011 under #Obamacare http:// go.cms.gov/KSB4Vm #hcr"			#Medicare #Obamacare #hcr	"207254680504508419"	https://twitter.com/HCAN/status/207254680504508419
	2012-05-28 23:37	0	0	"Want to make your head explode? Listen to the radio ads from the federal government (our money) promoting food stamps and obamacare . #TCOT"			#TCOT	"207254229038014465"	https://twitter.com/Khiasmus/status/207254229038014465
	2012-05-28 23:36	0	0	"@BillSaari reconciliation can be used on bills like ACA , to force a bill 2 floor for a vote, not all bills can use reconcilation, most can't"		@BillSaari		"207253947151417344"	https://twitter.com/RealityReagan/status/207253947151417344
	2012-05-28 23:34	0	0	"Can't stay stupid forever. #p2 #tlot RT @RawStory : Rep. Allen West defends key provisions of ' Obamacare ' http:// goo.gl/JrlZV"		@RawStory	#p2 #tlot	"207253537313398786"	https://twitter.com/wiinga/status/207253537313398786
	2012-05-28 23:34	0	0	"@BillSaari again, if you knew anything about how Congress functions, you'd know they were able to push through ACA b/c reconciliation"		@BillSaari		"207253482489651201"	https://twitter.com/RealityReagan/status/207253482489651201
	2012-05-28 23:33	0	0	"@SpeakerBoehner @GOPLeader @MitchMConnell NO to EXTENDING Bush NO job creating TAX CUTS & NO to REPEALING Obamacare benefiting millions!"		@SpeakerBoehner @GOPLeader @MitchMConnell		"207253181258928129"	https://twitter.com/Ameriphil/status/207253181258928129
	2012-05-28 23:32	0	0	":0 van a abrir un Happy Food aca !!!!"				"207253019857924096"	https://twitter.com/Jenkarret/status/207253019857924096
	2012-05-28 23:31	0	0	"“ @Heritage : Top Five Ways Obamacare Crushes the Middle Class http:// herit.ag/LXO ” //Indiv Mandate was your idea>Now upset #DEM passed it!"		@Heritage	#DEM	"207252760800927744"	https://twitter.com/bks65/status/207252760800927744
	2012-05-28 23:31	0	0	"Dreamweaver CS5: Advanced ACA Edition and CertBlaster Student Manual: http:// amzn.to/vUOaSl"				"207252760071114752"	https://twitter.com/Katina988/status/207252760071114752
	2012-05-28 23:30	0	0	"RT @freegalt : RT @sokeijarhead : RT @Heritage : Top Five Ways Obamacare Crushes the Middle Class http:// herit.ag/LXO @GerryConnolly #VA11"		@freegalt @sokeijarhead @Heritage @GerryConnolly	#VA11	"207252637828132865"	https://twitter.com/SusanHW/status/207252637828132865
	2012-05-28 23:30	21	1	"#SCOTUS is not to be threatened http:// bit.ly/JxrIOB #ObamaCare decision should be based on law not a politicians' threats"			#SCOTUS #ObamaCare	"207252583415422976"	https://twitter.com/JaySekulow/status/207252583415422976
	2012-05-28 23:30	0	0	"RT @sokeijarhead : RT @Heritage : Top Five Ways Obamacare Crushes the Middle Class http:// herit.ag/LXO @GerryConnolly #VA11"		@sokeijarhead @Heritage @GerryConnolly	#VA11	"207252537705902082"	https://twitter.com/freegalt/status/207252537705902082
	2012-05-28 23:29	0	0	"Bne Ratings: ACA 254; TT 245 Today Show 92; Sunrise 89; Breakfast 11 7 The Morning Show 37; 9 Mornings 30; The Circle 20"				"207252290992742400"	https://twitter.com/kblooch/status/207252290992742400
