username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2012-02-20 23:59	0	0	"RT @MelissaTweets : Turns out that @SarahPalinUSA was right, IS right, #deathpanels are just around the corner. #Obamacare sucks #palin"		@MelissaTweets @SarahPalinUSA	#deathpanels #Obamacare #palin	"171745791361298433"	https://twitter.com/PatForPalin/status/171745791361298433
	2012-02-20 23:59	1	0	"#HowYouAStripper and niggaz paying for sex that prostitution where I'm from lol!!!"			#HowYouAStripper	"171745740027211776"	https://twitter.com/SOLO_ACA/status/171745740027211776
	2012-02-20 23:58	0	0	"aca las 7 ( @isacastillochil live on http:// twitcam.livestream.com/8qqde )"		@isacastillochil		"171745650441068544"	https://twitter.com/FCRachiRojasCol/status/171745650441068544
	2012-02-20 23:57	0	0	"Romney slams ' Obamacare ' during Ohio campaign stop - USA TODAY http://www. fastnews.tv/?p=166973"				"171745332294713344"	https://twitter.com/dc2net/status/171745332294713344
	2012-02-20 23:57	0	0	"Aca cn Blackberry a full"				"171745235989299200"	https://twitter.com/LuqqaSushi/status/171745235989299200
	2012-02-20 23:56	0	0	"Real Reforms Are Possible Upon Obamacare Repeal: On March 23, 2010, President Obama forever altered the American... http:// bit.ly/zDYtK7"				"171745062240272384"	https://twitter.com/OnlineWebTips/status/171745062240272384
	2012-02-20 23:56	0	0	"Romney slams ' Obamacare ' during Ohio campaign stop: Romney also took on Rick Santorum while campaigning ahead of... http:// bit.ly/wnJE9C"				"171745007055810562"	https://twitter.com/newsyoucareabou/status/171745007055810562
	2012-02-20 23:56	0	0	"Romney slams ' Obamacare ' during Ohio campaign stop - USA TODAY - http:// bit.ly/yLrPn7"				"171745003029266433"	https://twitter.com/RenownData/status/171745003029266433
	2012-02-20 23:54	0	0	"@MelissaTweets is Obamacare paying for this? As young as 5 yrs old parents are crazy"		@MelissaTweets		"171744670844583936"	https://twitter.com/PeggyOHartsell/status/171744670844583936
	2012-02-20 23:54	0	0	"Romney slams Obamacare durin O campaign stp http:// j.mp/zcVJkr #Ohio"			#Ohio	"171744522135539712"	https://twitter.com/RonPaulTeam/status/171744522135539712
	2012-02-20 23:53	0	0	"ReddingNewsBlog Romney slams ' Obamacare ' during Ohio campaign stop - USA TODAY: USA TODAYRomney slams ' Obamacare ... http:// bit.ly/yBhQfw"				"171744384541405184"	https://twitter.com/ReddingNews/status/171744384541405184
	2012-02-20 23:53	0	0	"Real Reforms Are Possible Upon Obamacare Repeal http:// bit.ly/wxjabV"				"171744357588799488"	https://twitter.com/PelosiScheme/status/171744357588799488
	2012-02-20 23:53	0	0	"#HowYouAStripper when yo sides and ass covered by stretch marks lol"			#HowYouAStripper	"171744271228084226"	https://twitter.com/SOLO_ACA/status/171744271228084226
	2012-02-20 23:52	0	0	"100% of #Catholic Bishops Oppose @BarackObama Contraceptive Mandate http:// shar.es/gfUTI #tcot #teaparty #obamacare #liberalfascism"		@BarackObama	#Catholic #tcot #teaparty #obamacare #liberalfascism	"171744151480705024"	https://twitter.com/jerrymeister69/status/171744151480705024
