username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2012-12-03 23:59	0	0	"Forget the Cliff-- a 3.8%. Obamacare tax is coming on investment income, beginning Jan. 1st. Find how it impacts you. (916) 481-1025"				"275751258181206016"	https://twitter.com/JimJOrnelas/status/275751258181206016
	2012-12-03 23:59	1	0	"@AHIPCoverage your propaganda has failed, is failing, and will continue to fail. Stop the lies and implement the #ACA @Drsforamerica"		@AHIPCoverage @Drsforamerica	#ACA	"275751235158675456"	https://twitter.com/doctorlillis/status/275751235158675456
	2012-12-03 23:59	2	0	"Merry Christmas, You're Fired...Love, President Obama http://www. americanthinker.com/blog/2012/12/m erry_christmas_youre_firedlove_president_obama.html … people are losing their way of life because of ObamaCare"				"275751174228041728"	https://twitter.com/GuitarHero1965/status/275751174228041728
	2012-12-03 23:59	0	0	"Happy Hour Links: Innovation: The GOP's white voter problem. Cheesecake Factory CEO: Obamacare will be costly fo... http:// bit.ly/11JoLQW"				"275751152077905920"	https://twitter.com/RepubActions/status/275751152077905920
	2012-12-03 23:59	0	0	"Happy Hour Links: Innovation: The GOP's white voter problem. Cheesecake Factory CEO: Obamacare will be costly fo... http:// bit.ly/11JoLQW"				"275751151176142848"	https://twitter.com/Gregg_RSullivan/status/275751151176142848
	2012-12-03 23:59	0	0	"ObamaCare Fallout: Walmart Ends Insurance For New Hires http://www. breitbart.com/Big-Government /2012/12/01/Nation-Largest-Employer-Ends-Insurance-Sends-New-Workers-To-ObamaCare …"				"275751150219849728"	https://twitter.com/44actor/status/275751150219849728
	2012-12-03 23:59	0	0	"Happy Hour Links: Innovation: The GOP's white voter problem. Cheesecake Factory CEO: Obamacare will be costly fo... http:// bit.ly/11JoLQW"				"275751149729087488"	https://twitter.com/andy_jpollard/status/275751149729087488
	2012-12-03 23:59	3	0	"Happy Hour Links: Innovation: The GOP's white voter problem. Cheesecake Factory CEO: Obamacare will be costly fo... http:// bit.ly/Ysv25C"				"275751148693102592"	https://twitter.com/weeklystandard/status/275751148693102592
	2012-12-03 23:59	0	0	"Happy Hour Links: Innovation: The GOP's white voter problem. Cheesecake Factory CEO: Obamacare will be costly fo... http:// bit.ly/Ysv25C"				"275751147917164544"	https://twitter.com/PatrioticGeek/status/275751147917164544
	2012-12-03 23:59	0	0	"Good - Papa John's Obamacare Stance Costs Company Its Reputation: Study http:// huff.to/YsaqKN via @HuffPostBiz"		@HuffPostBiz		"275751075938701312"	https://twitter.com/GallifreyOrphan/status/275751075938701312
