username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2014-11-24 23:59	0	0	"aca hablando por facebook!!!"				"537032889956040704"	https://twitter.com/agustina_rossi1/status/537032889956040704
	2014-11-24 23:59	0	0	"@mellOHSNAP Obamacare more like #ObamaDOESNTcare amiright wake up america"		@mellOHSNAP	#ObamaDOESNTcare	"537032843038167040"	https://twitter.com/TwainChainz/status/537032843038167040
	2014-11-24 23:59	0	0	"@camerondallas I'll be the happiest girl in the world if you follow me! You are the best idol! I love you. #CamFollowMe aca"		@camerondallas	#CamFollowMe	"537032834385727488"	https://twitter.com/hstiylie/status/537032834385727488
	2014-11-24 23:59	0	0	"House Dem Digs Into GOP's Use Of Law Students On ACA Suit http:// binged.it/1yOFRg0 #gop"			#gop	"537032822821642240"	https://twitter.com/uspoli/status/537032822821642240
	2014-11-24 23:59	5	6	"Before #Obamacare U.S. ranked last in #healthcare among industrialized nations & we paid $3000 more in costs than our European counterparts!"			#Obamacare #healthcare	"537032756400644096"	https://twitter.com/mterr337/status/537032756400644096
	2014-11-24 23:59	0	0	"Obamacare #ThingsILikeMoreThanAuburn"			#ThingsILikeMoreThanAuburn	"537032725241528320"	https://twitter.com/CoachObrian/status/537032725241528320
	2014-11-24 23:59	0	0	"@1CAVXRAY6 @Lizard_of_Ahaz @TeaPainUSA @Centinel1787 @FoxNews I don't like being lied to. Instead 700 pages of ACA saw he was lying."		@1CAVXRAY6 @Lizard_of_Ahaz @TeaPainUSA @Centinel1787 @FoxNews		"537032705121067008"	https://twitter.com/nicky0472/status/537032705121067008
	2014-11-24 23:59	0	0	"@mterry337 @0103lrl i am following #obamacare hash tag because it directly affects me."		@mterry337 @0103lrl	#obamacare	"537032702076403713"	https://twitter.com/dzdork/status/537032702076403713
	2014-11-24 23:59	0	0	"Sebelius Promoted 'Facts' From Obamacare 'Architect' That She Claims She Never 'Personally' Worked With http://www. breitbart.com/Big-Government /2014/11/24/Sebelius-promoted-facts-from-Obamacare-architect-that-she-claims-she-never-personally-worked-with … via @feedly"		@feedly		"537032694618542080"	https://twitter.com/ricsmty/status/537032694618542080
	2014-11-24 23:59	0	0	"[VIDEO] ACA Best Practices: Impact of ACA on Workforce Planning and Leave of Absence http:// bit.ly/15hSojf pic.twitter.com/vAOqeM3ZDD"				"537032667397496832"	https://twitter.com/DaniellaShifrin/status/537032667397496832
	2014-11-24 23:58	0	0	"The dangerously childish morality of liberal Obamacare supporters: Not specifically about any one ge http:// pinterest.com/pin/3621176262 63375946/ …"				"537032621415739393"	https://twitter.com/KingArthur278/status/537032621415739393
	2014-11-24 23:58	0	0	"Did they notify the ACA winners yet?"				"537032591547723776"	https://twitter.com/katstylesnbiebs/status/537032591547723776
	2014-11-24 23:58	0	0	"@jaketapper @JeffreyToobin @Markomaralaw Forgive me; don't think Toobin has insight to offer; his "analysis" often wrong. #obamacare #scotus"		@jaketapper @JeffreyToobin @Markomaralaw	#obamacare #scotus	"537032577040007168"	https://twitter.com/MsGraceyP/status/537032577040007168
	2014-11-24 23:58	0	0	"“ @nexushealthres : @NexusHealthResources #Readmission Prevention Coalition wins award at #ORMC . http:// ow.ly/EOqbF ” #ACA"		@nexushealthres @NexusHealthResources	#Readmission #ORMC #ACA	"537032572879245312"	https://twitter.com/VirginiaFeldman/status/537032572879245312
	2014-11-24 23:58	0	0	"HAS ANYONE ACTUALLY WON ACA TICKETS YET!!"				"537032541165727744"	https://twitter.com/sarahlouise_073/status/537032541165727744
	2014-11-24 23:58	0	0	"The dangerously childish morality of Obamacare supporters: Brilliant analysis here - http:// theweek.com/article/index/ 272149/the-dangerously-childish-morality-of-liberal-obamacare-supporters?google_editors_picks=true … #news #hcr #oped #tcot #ccot #p2"			#news #hcr #oped #tcot #ccot #p2	"537032502805008386"	https://twitter.com/Sunking278/status/537032502805008386
	2014-11-24 23:58	0	0	"I mean, y'know, maybe #barry wants to reconsider his illegal power grabs with #obamacare and immigration? http://www. politico.com/story/2014/11/ republicans-nuclear-option-113144.html …"			#barry #obamacare	"537032494671880192"	https://twitter.com/dsteakley/status/537032494671880192
	2014-11-24 23:58	0	0	"The ACA and Flaw in Public Polls http:// freethoughtblogs.com/dispatches/201 4/11/24/the-aca-and-the-flaw-in-public-polls/ … Polls on such subjects don’t measure public support, they measure public ignorance."				"537032456902176768"	https://twitter.com/eldeemocrat/status/537032456902176768
	2014-11-24 23:57	0	0	"@Alfred_ ACA @Deji29 hahaaa true but they can collect it easy that's why"		@Alfred_ @Deji29		"537032406617055232"	https://twitter.com/Cedou_Mystikal/status/537032406617055232
	2014-11-24 23:56	0	1	"@oliviadavino_ great idea. obamacare #amirite"		@oliviadavino_	#amirite	"537032157915795456"	https://twitter.com/nicolevadon/status/537032157915795456
	2014-11-24 23:56	1	0	"#thefive Kimberly: 'It would have been nice if SNL did a comedy skit during Obamacare fight back in 2010' .. #WapoFactChecks"			#thefive #WapoFactChecks	"537032153721499649"	https://twitter.com/Hardline_Stance/status/537032153721499649
	2014-11-24 23:56	0	0	"#Trolling “ @realDonaldTrump : ISIS is starting its own currency. May be stronger than the dollar if ObamaCare is fully implemented.”"		@realDonaldTrump	#Trolling	"537032058346827776"	https://twitter.com/Follow_Manuel/status/537032058346827776
	2014-11-24 23:56	1	0	"Three Lies About #Obamacare Jonathan Gruber Accidentally Revealed http:// mf.tt/0fPgc #Grubergate"			#Obamacare #Grubergate	"537031933595643905"	https://twitter.com/GenOppCO/status/537031933595643905
	2014-11-24 23:55	0	0	"How Obamacare Is Ruining Access to Doctors http://www. capoliticalreview.com/capoliticalnew sandviews/how-obamacare-is-ruining-access-to-doctors/ …"				"537031690623778816"	https://twitter.com/M_Commentary/status/537031690623778816
	2014-11-24 23:55	0	0	"ACA Conference Update: This past week the Camp Chief Ouray year round staff attended the American Camp... http:// fb.me/3ohL4uTeW"				"537031670130814976"	https://twitter.com/campchiefouray/status/537031670130814976
	2014-11-24 23:54	0	0	"@biggovt So? We already established that facts had no relationship to Obamacare ."		@biggovt		"537031624878481408"	https://twitter.com/PonsSublicius/status/537031624878481408
	2014-11-24 23:54	0	0	"Obama Admin Admits it Inflated Obamacare Numbers by 1.3 Million - Tea Party News http://www. teaparty.org/obama-admin-ad mits-inflated-obamacare-numbers-1-3-million-68898/#.VHPFRcKcJ90.twitter …"			#	"537031612181929984"	https://twitter.com/citi_zen/status/537031612181929984
