username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2014-03-24 23:59	0	0	"Obamacare Mandate Forcing North Carolina Employers to Cut Hours http:// shar.es/BHDXN via @sharethis #ncsen Kay Hagan lied!"		@sharethis	#ncsen	"448247861138817024"	https://twitter.com/GABBI4CHRIST/status/448247861138817024
	2014-03-24 23:59	0	0	"Obama Trolls Libertarians And Tea Partiers With New Obamacare Bumper Sticker http://www. buzzfeed.com/bennyjohnson/o bama-trolls-libertarians-and-tea-partiers-with-new-obamacar …"				"448247838598631424"	https://twitter.com/sweetrat89/status/448247838598631424
	2014-03-24 23:59	0	0	"@bleedeaglegreen That's because you are paying for other's subsidies. #obamacare"		@bleedeaglegreen	#obamacare	"448247806055440385"	https://twitter.com/ZWhitesel/status/448247806055440385
	2014-03-24 23:59	0	0	"[ http:// TwinCities.com Biz] Hobby Lobby case at Supreme Court could affect Obamacare and much more http:// dlvr.it/5DNDLj"				"448247790267662337"	https://twitter.com/MSPSmallBiz/status/448247790267662337
	2014-03-24 23:59	0	0	"@BarackObama We want healthcare but #obamacare exemptions made our prem double. Can't afford $768p/mo prem w/$7500 deduct for me & wife!"		@BarackObama	#obamacare	"448247768507625472"	https://twitter.com/InalienableVET/status/448247768507625472
	2014-03-24 23:59	0	0	"An Obamacare enrollment center next to liberty tax. You know what they say.... #deathandtaxes @glennbeck @YoungCons pic.twitter.com/ltYY94m1kS"		@glennbeck @YoungCons	#deathandtaxes	"448247751869222912"	https://twitter.com/_LeifDanielle/status/448247751869222912
	2014-03-24 23:59	0	0	"Name that location!! We have taken meetings to another level. Tapping into our creative side. http:// instagram.com/p/l8dVuyuvVD/"				"448247746399862784"	https://twitter.com/Live_ACA/status/448247746399862784
	2014-03-24 23:59	0	0	"@SenatorBurr @RepReneeEllmers will you folks be inventing any of your own original lies to spread about the ACA or are you waiting on Kochs?"		@SenatorBurr @RepReneeEllmers		"448247727718420480"	https://twitter.com/Steel_Badger/status/448247727718420480
	2014-03-24 23:59	0	1	"yes, because of the ACA it went live a few months ago @Lestat01265 @Iguananaut"		@Lestat01265 @Iguananaut		"448247711481884672"	https://twitter.com/FakeRobotGamer/status/448247711481884672
	2014-03-24 23:59	0	0	"When Did We Decide It Was OK to Let Our Bosses Choose Our Health Insurance? http://www. slate.com/articles/news_ and_politics/jurisprudence/2014/03/when_did_we_decide_it_was_ok_to_let_our_bosses_choose_our_health_insurance.html … via @slate #p2 #aca"		@slate	#p2 #aca	"448247702665445377"	https://twitter.com/lexicaldrrift/status/448247702665445377
	2014-03-24 23:59	0	0	"@Love_Dito @tedcruz Hard to compromise when @GOP is constantly called names. Harry Reid saying ALL of the Obamacare horror stories are lies"		@Love_Dito @tedcruz @GOP		"448247701813989376"	https://twitter.com/RealTessStewart/status/448247701813989376
	2014-03-24 23:59	1	0	"@jmattbarber @barbwirecom #SoylentHeat Government health care in GB. Just like obamacare in US. When will the burning begin in the US?"		@jmattbarber @barbwirecom	#SoylentHeat	"448247697900724224"	https://twitter.com/JohnRacher/status/448247697900724224
	2014-03-24 23:59	0	0	"" @GOPTeens : #Teens : You are as #Invincible as you feel! Tell #Obamacare Thanks but #NoThanks !" Lmao I can't"		@GOPTeens	#Teens #Invincible #Obamacare #NoThanks	"448247660416606208"	https://twitter.com/Guy_L_E/status/448247660416606208
	2014-03-24 23:59	0	0	"@ghost1066 I wouldn't compromise on a core principal. I just don't see obamacare that way. More technical, no worse than social security."		@ghost1066		"448247649775669248"	https://twitter.com/WalkingAwake/status/448247649775669248
	2014-03-24 23:58	0	1	"Blow By Blow: A Comprehensive Timeline Of The GOP’s 4-Year Battle To Kill Obamacare - http:// klou.tt/aetougy1vx3y"				"448247637511114752"	https://twitter.com/adamscrabble/status/448247637511114752
	2014-03-24 23:58	1	0	"A black Tuesday."				"448247631169351680"	https://twitter.com/super_aca/status/448247631169351680
	2014-03-24 23:58	0	0	"Oh yeah!!! #getcovered #ACA #makingALLthedrsappts thanks @barackobama http:// instagram.com/p/l8dRzWPC4H/"		@barackobama	#getcovered #ACA #makingALLthedrsappts	"448247612014342144"	https://twitter.com/arielufret/status/448247612014342144
