username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2014-08-11 23:59	1	1	"I'm off to moderate a panel on health reform and what (if anything) Obamacare can learn from SF's Healthy San Francisco program. #hcr"			#hcr	"498982099123470336"	https://twitter.com/SFBTAntoinette/status/498982099123470336
	2014-08-11 23:59	0	0	"@TheRealAnnaCamp don't worry. Ur not the only one who does this :-) https:// vine.co/v/hU69t7QIaKv"		@TheRealAnnaCamp		"498982092429352962"	https://twitter.com/aca_sog/status/498982092429352962
	2014-08-11 23:59	0	0	"@10uhseejed @WVFDW But those are nearly all nonsense Bills like 50 to repeal ACA . 100+ to remove clean air and water regs. Nothing serious."		@10uhseejed @WVFDW		"498982050494681088"	https://twitter.com/AerialSalute/status/498982050494681088
	2014-08-11 23:59	0	0	"Kaiser cuts Obamacare rates 1.4% for 2015; Anthem hikes rates 4.6% http:// fw.to/oIsw01O"				"498982021226459137"	https://twitter.com/Josemd/status/498982021226459137
	2014-08-11 23:59	0	3	"@brettcody @MrCraigBierko they should be. Check with you state licensing bureau. The ACA should cover you, no?"		@brettcody @MrCraigBierko		"498981982244990976"	https://twitter.com/JoyAnnReid/status/498981982244990976
	2014-08-11 23:58	1	0	"Get rid of #1 supporter of Obama, Reid, Pelosi, obamacare , open borders! http:// conservativescores.org/gsm1 RT #USA #Congres pic.twitter.com/Tnd7eNDwHp"			#1 #USA #Congres	"498981896303677440"	https://twitter.com/365Arizona/status/498981896303677440
	2014-08-11 23:58	0	0	"Another day and another change to the rules in Obamacare by HHS, and the Obama admin and democrats say it's not government run healthcare"				"498981886535143424"	https://twitter.com/TeaPartyEdu/status/498981886535143424
	2014-08-11 23:58	1	1	"@_KJKelly @gabrielmalor lots of statutes dont make business sense, incl many parts of ACA"		@_KJKelly @gabrielmalor		"498981848123703296"	https://twitter.com/jadler1969/status/498981848123703296
	2014-08-11 23:58	0	0	"@Gumlegs All youve said is make the same lame old straw man arguments.Tell me what YOU dont like about Obamacare ,not what Fox doesnt like"		@Gumlegs		"498981812388257793"	https://twitter.com/Newsericks/status/498981812388257793
	2014-08-11 23:58	0	0	"Veterans are now under Obamacare through Veterans Affairs and give permission for force home inspections in exchange for Obamacare ."				"498981789889986560"	https://twitter.com/LittleSmokeys/status/498981789889986560
	2014-08-11 23:58	0	0	"OBAMA OFFICIAL DELETED OBAMACARE EMAILS SOUGHT BY CONGRESS http:// wp.me/p3r8W6-5D7"				"498981725251198977"	https://twitter.com/tomRfernandez/status/498981725251198977
	2014-08-11 23:58	0	0	"ACA removes barriers to temporary work | Randstad http://www. randstadusa.com/workforce360/w orkforce-insights/aca-removes-barriers-to-temporary-work/124/ … via"				"498981697598156800"	https://twitter.com/CCaseSTL/status/498981697598156800
	2014-08-11 23:57	0	1	"@scottmpetri Tell me about Aca Deca, please! #sschat"		@scottmpetri	#sschat	"498981555679670272"	https://twitter.com/johnsonmaryj/status/498981555679670272
	2014-08-11 23:57	0	0	"BELTING #MirandaLambert " Over You " @DjRebelBecaM https:// vine.co/v/hDnUuYTVuQw"		@DjRebelBecaM	#MirandaLambert	"498981453938827265"	https://twitter.com/aca_sog/status/498981453938827265
	2014-08-11 23:57	19	6	"From HIV to cancer to Crohn's, #ObamaCare fails the sick http:// nyp.st/1u7NCyy via @nypost VOTE THEM OUT--> @TheDemocrats @SenateDems #tcot"		@nypost @TheDemocrats @SenateDems	#ObamaCare #tcot	"498981453133148161"	https://twitter.com/Rockprincess818/status/498981453133148161
	2014-08-11 23:56	0	0	"Democrat-appointed judges vote for Obamacare 90 percent of the time http:// fw.to/i10m9fa"				"498981434237800448"	https://twitter.com/Lobo823/status/498981434237800448
	2014-08-11 23:56	0	2	"RT @johnsonmaryj A8. Always look for connections between historical inquiry and the arts. Aca Deca does this. #sschat"		@johnsonmaryj	#sschat	"498981362037448705"	https://twitter.com/scottmpetri/status/498981362037448705
	2014-08-11 23:56	0	0	"Obamacare Architect Met with Obamacare Author the Afternoon Before His 'Typo' http:// bit.ly/1lPOSi1 via @BreitbartNews"		@BreitbartNews		"498981297465729024"	https://twitter.com/jbmesser53/status/498981297465729024
	2014-08-11 23:56	0	0	"The Halbig plaintiffs' flip-flop on health insurance subsidies: That the Halbig and King Obamacare cases are i... http:// bit.ly/1uIb1UJ"				"498981279442796544"	https://twitter.com/WATC/status/498981279442796544
	2014-08-11 23:56	0	0	"Why you gotta be so rude don't you know I'm human too SALI SALI DE ACA HIPPIE, SALI"				"498981246350147584"	https://twitter.com/Robermialgia/status/498981246350147584
	2014-08-11 23:56	0	0	"Gardner Keeps Pressure on Udall over Obamacare Support http:// bit.ly/XcMkFd #cosen"			#cosen	"498981213516750849"	https://twitter.com/ColoradoProLife/status/498981213516750849
	2014-08-11 23:54	0	0	"@Gumlegs Instead of arguing against what Obamacare ISNT why dont u argue against what it IS?"		@Gumlegs		"498980758246395904"	https://twitter.com/Newsericks/status/498980758246395904
	2014-08-11 23:54	1	0	"Are you clear about the implications of key Health Care reform provisions for your business? http:// buff.ly/1sg7lrO #insurance #ACA"			#insurance #ACA	"498980707717636097"	https://twitter.com/PropelIns/status/498980707717636097
	2014-08-11 23:54	4	0	"Doctors Refusing Obamacare Patients http:// po.st/dqE75B via @po_st"		@po_st		"498980707692060672"	https://twitter.com/sokeijarhead/status/498980707692060672
	2014-08-11 23:54	0	0	"@Newsericks ACA has increased costs to consumers, and fewer Drs are accepting ACA patients. It's a mess ... just as it was designed to be."		@Newsericks		"498980685517180929"	https://twitter.com/Gumlegs/status/498980685517180929
	2014-08-11 23:53	0	0	"Obamacare Creates 'Upheaval' At Free Clinics - WHEELING, W.Va. -... http:// j.mp/V01zzr #DavidMarkson #NicoleLamoureux #WestVirginia"			#DavidMarkson #NicoleLamoureux #WestVirginia	"498980577677025280"	https://twitter.com/WVirginiaSent/status/498980577677025280
	2014-08-11 23:52	0	0	"@bradaroof you said "all" of his policies, which would include tax cuts. But how has ACA hurt middle class/small business? @RepVeasey"		@bradaroof @RepVeasey		"498980383124635648"	https://twitter.com/Observer2isback/status/498980383124635648
	2014-08-11 23:52	1	1	"#RIPRobinWilliams depression is real...y'all don't even know. #healthcare #obamacare #mentalhealth"			#RIPRobinWilliams #healthcare #obamacare #mentalhealth	"498980360282464257"	https://twitter.com/MarvinRashad/status/498980360282464257
	2014-08-11 23:52	0	0	"@Gumlegs The ACA has improved our HC system.Even Repubs increasingly think so http:// talkingpointsmemo.com/livewire/ex-go p-operative-s-cancer-struggles-make-him-an-obamacare-supporter …"		@Gumlegs		"498980356696322048"	https://twitter.com/Newsericks/status/498980356696322048
	2014-08-11 23:52	0	0	"Summer paradise. #Summer #Cool #Aca #Acapulco #Mexico #YOLO #Fantastic #LoveSummer #Love #August #Palm … http:// instagram.com/p/rk7zcapCca/"			#Summer #Cool #Aca #Acapulco #Mexico #YOLO #Fantastic #LoveSummer #Love #August #Palm	"498980233757085696"	https://twitter.com/sandybcl/status/498980233757085696
	2014-08-11 23:52	0	0	"Seriously: A convicted terrorist caught working as an #Obamacare Navigator http:// ow.ly/3hKXOS #PJNET"			#Obamacare #PJNET	"498980205071835136"	https://twitter.com/Lileensvf1/status/498980205071835136
	2014-08-11 23:51	0	0	"of trying to get back on them, since I have Obamacare , but that's problematic too, because my options are very limited. I can't see (2/5)"				"498980107172999169"	https://twitter.com/RealFoodChoice/status/498980107172999169
	2014-08-11 23:51	20	8	"Inflated Obamacare enrollment now rapidly shrinking as payments come due...Will Dems ask for post-election bailout? http:// news.investors.com/politics/08111 4-712602-obamacare-enrollment-falling-aetna-says.htm …"				"498980102160777217"	https://twitter.com/SteveWorks4You/status/498980102160777217
	2014-08-11 23:51	0	0	"I liked a @YouTube video http:// youtu.be/RaC7-C81pMg?a Why Obamacare is Unfixable"		@YouTube		"498980080266121216"	https://twitter.com/SovereignNews/status/498980080266121216
	2014-08-11 23:51	0	0	"Kaiser cutting insurance prices? This must be a first: #Obamacare"			#Obamacare	"498980034330525696"	https://twitter.com/a2karen/status/498980034330525696
	2014-08-11 23:51	0	0	"@LonnieRhea " "I find the brouhaha over them no longer scoring the ACA to be puzzling," said Peter Orszag, former CBO director"		@LonnieRhea		"498979999337422848"	https://twitter.com/RioSlade/status/498979999337422848
	2014-08-11 23:51	0	0	"Hey @SenatorReid if all those #ObamaCare victims are lying why did you and @BarackObama change it 35 times. Your pants are on fire!"		@SenatorReid @BarackObama	#ObamaCare	"498979984480813056"	https://twitter.com/tp1776/status/498979984480813056
	2014-08-11 23:50	0	0	"@Newsericks Take a look at everything the Left said. The ACA was intended as a stepping-stone to single payer. (Barney Frank, for instance)"		@Newsericks		"498979912733433858"	https://twitter.com/Gumlegs/status/498979912733433858
	2014-08-11 23:50	0	0	"@TheEllenShow You are wrong, we are not grateful for Obamacare . it is a #trainwreck http:// cbsloc.al/1h0hMLB #obamacare #PJNET"		@TheEllenShow	#trainwreck #obamacare #PJNET	"498979856927830016"	https://twitter.com/tp1776/status/498979856927830016
	2014-08-11 23:50	0	0	"Oracle sues Oregon after #ACA exchange debacle, says still owed $23 million: http://www. latimes.com/nation/nationn ow/la-na-nn-oracle-oregon-lawsuit-20140809-story.html#page=1 …"			#ACA #page	"498979764934553600"	https://twitter.com/WI_Health_Law/status/498979764934553600
	2014-08-11 23:49	0	0	"@Newsericks "he point fo the ACA was to IMPROVE OUR HC SYSTEM" Oh, I forgot. We judge the Left by its intentions, not by the results."		@Newsericks		"498979671758098432"	https://twitter.com/Gumlegs/status/498979671758098432
	2014-08-11 23:49	0	0	"Obamacare Enrollment Is Sinking Rapidly http:// shar.es/1nfgm4 via @sharethis"		@sharethis		"498979666410344448"	https://twitter.com/louatbb/status/498979666410344448
	2014-08-11 23:48	0	0	"After Halbig: What&#039;s next for Obamacare ? - http:// zooperstuff.com/obamacare/obam acare-good/after-halbig-whats-next-for-obamacare/ …"			#039	"498979369000259584"	https://twitter.com/EfylShare/status/498979369000259584
	2014-08-11 23:48	0	0	"Funny thing, enrollment in ACA insurance is....shrinking? fast? http:// dailycaller.com/2014/08/11/oba macare-enrollment-is-shrinking-fast/ …"				"498979342941052929"	https://twitter.com/BoydReady1/status/498979342941052929
	2014-08-11 23:48	0	0	"These peeps aren't fans of the roundabouts. They think Wi is crazy for them. I bet they hate the ACA too. #testdrivetweets"			#testdrivetweets	"498979205527638017"	https://twitter.com/timmyt3477/status/498979205527638017
	2014-08-11 23:47	0	0	"ObamaCare Enrollment Is Shrinking, Top Insurers Say http:// news.investors.com/politics-obama care/081114-712602-obamacare-enrollment-falling-aetna-says.htm … #IBDNews via @IBDinvestors $ AET $ CI"		@IBDinvestors	#IBDNews	"498979094109777920"	https://twitter.com/akula_51/status/498979094109777920
	2014-08-11 23:47	5	1	"In 13 States Plus D.C., #Obamacare Will Increase Health Premiums By 24%, On Average http:// onforb.es/14hYjmM via @forbes"		@forbes	#Obamacare	"498979084148285440"	https://twitter.com/TonyPhyrillas/status/498979084148285440
	2014-08-11 23:47	0	1	"Tradeoff. Obamacare won't give them medical care. But, hey, pot. God Bess Colorado. @IowaDawg @COCrowe @LindaRoyer1"		@IowaDawg @COCrowe @LindaRoyer1		"498979059142258688"	https://twitter.com/pkfanderson/status/498979059142258688
	2014-08-11 23:47	0	0	"@NytFury I thought we were suppose2blame everything on bush.Not that there was 2years of democrat rule in DC.But we got Obamacare instead"		@NytFury		"498979044445405184"	https://twitter.com/ms1brinker/status/498979044445405184
	2014-08-11 23:47	0	0	"The Dreadfully Consistent Anti- Obamacare Industry - It... http:// j.mp/1lOmyMZ #CastleRock #HittingObamacare #MarkUdall #RememberMedicare"			#CastleRock #HittingObamacare #MarkUdall #RememberMedicare	"498978990699184128"	https://twitter.com/DailyNuze/status/498978990699184128
	2014-08-11 23:47	2	0	"49-State Analysis: Obamacare To Increase Individual-Market Premiums By Average Of 41% http:// onforb.es/17HjBtZ via @forbes"		@forbes		"498978953520885760"	https://twitter.com/TonyPhyrillas/status/498978953520885760
	2014-08-11 23:46	7	1	"Bottom falling out of #Obamacare as insurers report enrollment numbers are plummeting http:// news.investors.com/politics/08111 4-712602-obamacare-enrollment-falling-aetna-says.htm …"			#Obamacare	"498978899452514305"	https://twitter.com/StockmanSenate/status/498978899452514305
	2014-08-11 23:46	0	0	"@Observer2isback @RepVeasey I didn't say tax cut, I said Obama's policies such as ACA has hurt the middle class and small business."		@Observer2isback @RepVeasey		"498978863641137153"	https://twitter.com/bradaroof/status/498978863641137153
	2014-08-11 23:46	0	0	"Bottom falling out of #Obamacare as insurers report enrollment numbers are plummeting http:// news.investors.com/politics/08111 4-712602-obamacare-enrollment-falling-aetna-says.htm … #PJNET #tcot #teaparty #gop"			#Obamacare #PJNET #tcot #teaparty #gop	"498978772344139776"	https://twitter.com/DonnyFerguson/status/498978772344139776
	2014-08-11 23:46	0	0	"Employers should get a process in place to comply with shared responsibility and reporting requirements of #ACA . http:// ow.ly/AdtaC"			#ACA	"498978753033547778"	https://twitter.com/psblines/status/498978753033547778
