username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2016-10-17 22:02	14614	38563	"I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!"			#Obamacare	"788138062853332997"	https://twitter.com/realDonaldTrump/status/788138062853332997
	2016-10-17 22:02	14614	38563	"I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!"			#Obamacare	"788138062853332997"	https://twitter.com/realDonaldTrump/status/788138062853332997
	2016-10-17 23:59	0	0	"they actually did leave for a bit right after Obamacare passed. Troll accounts went silent for a few years. It was very odd."				"788167662756990976"	https://twitter.com/AnyConservative/status/788167662756990976
	2016-10-17 23:59	1	0	"McGinty will be nothing but a rubber stamp for the Clinton-Schomer-Pelosi agenda. You heard that on sanctuary cities, Obamacare and police"				"788167661402353664"	https://twitter.com/benwren/status/788167661402353664
	2016-10-17 23:59	1	3	"Major pollsters don't includeLoony Stein by name any longer; she's part of "Other". Looks like crystals won't be covered by ACA after all."				"788167626526711811"	https://twitter.com/UppityWomanBlog/status/788167626526711811
	2016-10-17 23:59	0	1	"If you're a "fiscal conservative" you should be for the ACA because it reduced the deficit, Senator. #PASenDebate"			#PASenDebate	"788167603411836928"	https://twitter.com/gollygoshgee/status/788167603411836928
	2016-10-17 23:59	0	0	"@PatrickMurphyFL bc he's never had to work 4anything doesn't realize that the ACA is crippling 50% + of country in premiums and deductibles. https:// twitter.com/chrismziegler/ status/788159313089032192 …"		@PatrickMurphyFL		"788167507370663940"	https://twitter.com/Blonde_Politico/status/788167507370663940
	2016-10-17 23:58	0	0	"#Obamacare on the ropes... http:// 3ng.io/sl/PWd9Sc"			#Obamacare	"788167419579682816"	https://twitter.com/WeedChopper/status/788167419579682816
	2016-10-17 23:58	0	0	"@Ireland0828 @HillaryClinton @CNN @JoyAnnReid Hillary will save ACA and make it better."		@Ireland0828 @HillaryClinton @CNN @JoyAnnReid		"788167383026327552"	https://twitter.com/seitoshitoryu/status/788167383026327552
	2016-10-17 23:58	0	0	"lol Obamacare is on death spiral, US disrespected around the world, race riots...put down your crack pipe"				"788167283545899010"	https://twitter.com/SmargJones/status/788167283545899010
	2016-10-17 23:58	0	0	"#Obamacare failing? Here's why... http:// 3ng.io/sl/PWd9Sc"			#Obamacare	"788167233214177281"	https://twitter.com/WeedChopper/status/788167233214177281
	2016-10-17 23:58	0	0	"Intimidating on Obamacare #politics #Conservative @NRO http:// buff.ly/2dXm39n pic.twitter.com/5ziMW4OYqO"		@NRO	#politics #Conservative	"788167221482778624"	https://twitter.com/UconservativeU/status/788167221482778624
	2016-10-17 23:58	0	0	"I think the first Bill to repeal #Obamacare was Bill Clinton, but yeah, the Clintons never finish the job. Go for it."			#Obamacare	"788167211806437376"	https://twitter.com/Sinelari/status/788167211806437376
	2016-10-17 23:57	0	0	"House Republican doctors: ‘ Obamacare is collapsing’ - Hot Air http:// hotair.com/archives/2016/ 10/17/house-republican-doctors-obamacare-collapsing/ …"				"788167188246953984"	https://twitter.com/scarlett2112/status/788167188246953984
	2016-10-17 23:57	2	2	"In 2016, @KatieMcGintyPA Said All Democrats Should Be PROUD Of Obamacare . Do You Agree? #PASen pic.twitter.com/RotLhe4Vf8"		@KatieMcGintyPA	#PASen	"788167156001304576"	https://twitter.com/AmericaRising/status/788167156001304576
	2016-10-17 23:57	4	3	"This alone = reason to vote @HillaryClinton . US spends most on healthcare, no universal access, some outcomes third world levels. ACA helps https:// twitter.com/realdonaldtrum p/status/788138062853332997 …"		@HillaryClinton		"788167132055941120"	https://twitter.com/icuresearch/status/788167132055941120
	2016-10-17 23:57	0	0	"#michigan vote Trump - Obamacare rates rise, choices narrow in Michigan http://www. tinyurl.com/z46jvol"			#michigan	"788167075135164416"	https://twitter.com/Angela_Sc/status/788167075135164416
	2016-10-17 23:57	0	0	"Heritage Action to urge Congress not to fund ObamaCare 'bailout' http://www. foxnews.com/politics/2016/ 10/17/heritage-action-to-urge-congress-not-to-fund-obamacare-bailout.html … via the @FoxNews Android app"		@FoxNews		"788167074002632704"	https://twitter.com/William50289118/status/788167074002632704
	2016-10-17 23:57	0	0	"Reps. Burgess, Price, Roe: Our diagnosis as doctors -- ObamaCare is about to collapse http://www. foxnews.com/opinion/2016/1 0/17/reps-burgess-price-roe-our-diagnosis-as-doctors-obamacare-is-about-to-collapse.html … #tcot #tpp"			#tcot #tpp	"788167017559982084"	https://twitter.com/Kristokoff/status/788167017559982084
